FinalID,LifeStageCode,TaxonomicLevelCode,TaxonomicLevelName,Phylum,Class,Order,Family,Subfamily,Tribe,Genus,Species,FunctionalFeedingGroup,ToleranceValue,Subphylum,Superclass,Subclass,Superorder,Suborder,Superfamily,GenusComplex,SpeciesComplex,Subspecies,SAFIT1,SAFIT2,SAFIT1__OTU_a_original,SAFIT1__OTU_a,OTU_Justification,Required_work,Notes
Dicosmoecus pallicornis,L,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Dicosmoecus,Dicosmoecus pallicornis,OM,1,Hexapoda,NA,,,,NA,,,,Dicosmoecus,Dicosmoecus pallicornis,,Dicosmoecus,,,
Dicosmoecus pallicornis,P,60,Species,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Dicosmoecus,Dicosmoecus pallicornis,OM,1,Hexapoda,NA,,,,NA,,,,Dicosmoecus,Dicosmoecus pallicornis,,Dicosmoecus,,,
Dicosmoecus,A,50,Genus,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Dicosmoecus,,,1,Hexapoda,NA,,,,NA,,,,Dicosmoecus,Dicosmoecus,Dicosmoecus,Dicosmoecus,,,
Dicosmoecus,L,50,Genus,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Dicosmoecus,,OM,1,Hexapoda,NA,,,,NA,,,,Dicosmoecus,Dicosmoecus,Dicosmoecus,Dicosmoecus,,,
Dicosmoecus,P,50,Genus,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Dicosmoecus,,OM,1,Hexapoda,NA,,,,NA,,,,Dicosmoecus,Dicosmoecus,Dicosmoecus,Dicosmoecus,,,
Dicranota,L,50,Genus,Arthropoda,Insecta,Diptera,Tipulidae,Limoniinae,,Dicranota,,P,3,Hexapoda,NA,,,,NA,,,,Dicranota,Dicranota,Dicranota,Dicranota,,,
Dicranota,P,50,Genus,Arthropoda,Insecta,Diptera,Tipulidae,Limoniinae,,Dicranota,,P,3,Hexapoda,NA,,,,NA,,,,Dicranota,Dicranota,Dicranota,Dicranota,,,
Dicrotendipes adnilus,A,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes adnilus,,NA,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes adnilus,L,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes adnilus,CG,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes adnilus,P,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes adnilus,CG,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes aethiops,A,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes aethiops,,NA,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes aethiops,L,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes aethiops,CG,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes aethiops,P,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes aethiops,CG,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes californicus,A,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes californicus,,NA,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes californicus,L,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes californicus,CG,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes californicus,P,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes californicus,CG,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes crypticus,A,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes crypticus,,NA,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes crypticus,L,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes crypticus,CG,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes crypticus,P,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes crypticus,CG,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes fumidus,A,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes fumidus,,NA,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes fumidus,L,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes fumidus,CG,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes fumidus,P,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes fumidus,CG,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes milleri,A,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes milleri,,NA,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes milleri,L,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes milleri,CG,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes milleri,P,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes milleri,CG,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes modestus,A,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes modestus,,NA,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes modestus,L,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes modestus,CF,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes modestus,P,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes modestus,CF,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes nervosus,A,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes nervosus,,NA,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes nervosus,L,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes nervosus,CF,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes nervosus,P,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes nervosus,CF,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes tritomus,A,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes tritomus,,NA,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes tritomus,L,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes tritomus,CF,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes tritomus,P,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,Dicrotendipes tritomus,CF,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,,Chironominae,,,
Dicrotendipes,L,50,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,,CG,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,Chironominae,Chironominae,,,
Dicrotendipes,P,50,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,,CG,8,Hexapoda,NA,,,,NA,,,,Chironomidae,Dicrotendipes,Chironominae,Chironominae,,,
Dina,X,50,Genus,Annelida,Hirudinea,Arhynchobdellida,Erpobdellidae,,,Dina,,P,8,Clitellata,NA,,,,NA,,,,Dina,Dina,Erpobdellidae,Unambiguous_NotAtRefCal,,,
Dineutus solitarius,A,60,Species,Arthropoda,Insecta,Coleoptera,Gyrinidae,,,Dineutus,Dineutus solitarius,P,4,Hexapoda,NA,,,,NA,,,,Dineutus,Dineutus,,Unambiguous_NotAtRefCal,,,
Dineutus solitarius,L,60,Species,Arthropoda,Insecta,Coleoptera,Gyrinidae,,,Dineutus,Dineutus solitarius,P,4,Hexapoda,NA,,,,NA,,,,Dineutus,Dineutus,,Unambiguous_NotAtRefCal,,,
Dineutus sublineatus,A,60,Species,Arthropoda,Insecta,Coleoptera,Gyrinidae,,,Dineutus,Dineutus sublineatus,P,4,Hexapoda,NA,,,,NA,,,,Dineutus,Dineutus sublineatus,,Unambiguous_NotAtRefCal,,,
Dineutus sublineatus,L,60,Species,Arthropoda,Insecta,Coleoptera,Gyrinidae,,,Dineutus,Dineutus sublineatus,P,4,Hexapoda,NA,,,,NA,,,,Dineutus,Dineutus sublineatus,,Unambiguous_NotAtRefCal,,,
Dineutus,A,50,Genus,Arthropoda,Insecta,Coleoptera,Gyrinidae,,,Dineutus,,P,4,Hexapoda,NA,,,,NA,,,,Dineutus,Dineutus,Dineutus,Unambiguous_NotAtRefCal,,,
Dineutus,L,50,Genus,Arthropoda,Insecta,Coleoptera,Gyrinidae,,,Dineutus,,P,4,Hexapoda,NA,,,,NA,,,,Dineutus,Dineutus,Dineutus,Unambiguous_NotAtRefCal,,,
Diphetor hageni,A,60,Species,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Diphetor,Diphetor hageni,,5,Hexapoda,NA,,,,NA,,,,Diphetor hageni,Diphetor hageni,Diphetor,Diphetor,,,
Diphetor hageni,L,60,Species,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Diphetor,Diphetor hageni,CG,5,Hexapoda,NA,,,,NA,,,,Diphetor hageni,Diphetor hageni,Diphetor,Diphetor,,,
Diphetor,A,50,Genus,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Diphetor,,,5,Hexapoda,NA,,,,NA,,,,Diphetor,Diphetor,Diphetor,Diphetor,,,
Diphetor,L,50,Genus,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Diphetor,,CG,5,Hexapoda,NA,,,,NA,,,,Diphetor,Diphetor,Diphetor,Diphetor,,,
Diplectrona californica,A,60,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Diplectrona,Diplectrona californica,,0,Hexapoda,NA,,,,NA,,,,Diplectrona californica,Diplectrona californica,Diplectrona_californica,Unambiguous_NotAtRefCal,,,
Diplectrona californica,L,60,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Diplectrona,Diplectrona californica,CF,0,Hexapoda,NA,,,,NA,,,,Diplectrona californica,Diplectrona californica,Diplectrona_californica,Unambiguous_NotAtRefCal,,,
Diplectrona californica,P,60,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Diplectrona,Diplectrona californica,CF,0,Hexapoda,NA,,,,NA,,,,Diplectrona californica,Diplectrona californica,Diplectrona_californica,Unambiguous_NotAtRefCal,,,
Diplectrona,A,50,Genus,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Diplectrona,,,0,Hexapoda,NA,,,,NA,,,,Diplectrona,Diplectrona,,Unambiguous_NotAtRefCal,,,
Diplectrona,L,50,Genus,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Diplectrona,,CF,0,Hexapoda,NA,,,,NA,,,,Diplectrona,Diplectrona,,Unambiguous_NotAtRefCal,,,
Diplectrona,P,50,Genus,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Diplectrona,,CF,0,Hexapoda,NA,,,,NA,,,,Diplectrona,Diplectrona,,Unambiguous_NotAtRefCal,,,
Diplocladius,L,50,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Diplocladius,,CG,5,Hexapoda,NA,,,,NA,,,,Chironomidae,Diplocladius,Orthocladiinae,Orthocladiinae,,,
Diplocladius,P,50,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Diplocladius,,CG,5,Hexapoda,NA,,,,NA,,,,Chironomidae,Diplocladius,Orthocladiinae,Orthocladiinae,,,
Diplostraca,X,30,Order,Arthropoda,Branchiopoda,Diplostraca,,,,,,,NA,Crustacea,NA,,,,NA,,,,Diplostraca,Diplostraca,,Unambiguous_NotAtRefCal,,,
Diporeia erythrophthalma,X,60,Species,Arthropoda,Malacostraca,Amphipoda,Haustoriidae,,,Diporeia,Diporeia erythrophthalma,,NA,Crustacea,NA,,,,NA,,,,Diporeia,Diporeia,,Unambiguous_NotAtRefCal,,,
Diporeia,X,50,Genus,Arthropoda,Malacostraca,Amphipoda,Haustoriidae,,,Diporeia,,,NA,Crustacea,NA,,,,NA,,,,Diporeia,Diporeia,,Unambiguous_NotAtRefCal,,,
Diptera,L,30,Order,Arthropoda,Insecta,Diptera,,,,,,,NA,Hexapoda,NA,,,,NA,,,,Diptera,Diptera,Ambiguous,Ambiguous,,,
Diptera,P,30,Order,Arthropoda,Insecta,Diptera,,,,,,,NA,Hexapoda,NA,,,,NA,,,,Diptera,Diptera,Ambiguous,Ambiguous,,,
Disonycha,A,50,Genus,Arthropoda,Insecta,Coleoptera,Chrysomelidae,,,Disonycha,,SH,NA,Hexapoda,NA,,,,NA,,,,Exclude,Exclude,,Exclude,,,
Disonycha,L,50,Genus,Arthropoda,Insecta,Coleoptera,Chrysomelidae,,,Disonycha,,SH,NA,Hexapoda,NA,,,,NA,,,,Exclude,Exclude,,Exclude,,,
Diura knowltoni,A,60,Species,Arthropoda,Insecta,Plecoptera,Perlodidae,,,Diura,Diura knowltoni,,2,Hexapoda,NA,,,,NA,,,,Diura knowltoni,Diura knowltoni,Diura,Diura,,,
Diura knowltoni,L,60,Species,Arthropoda,Insecta,Plecoptera,Perlodidae,,,Diura,Diura knowltoni,P,2,Hexapoda,NA,,,,NA,,,,Diura knowltoni,Diura knowltoni,Diura,Diura,,,
Diura,A,50,Genus,Arthropoda,Insecta,Plecoptera,Perlodidae,,,Diura,,,2,Hexapoda,NA,,,,NA,,,,Diura,Diura,Diura,Diura,,,
Diura,L,50,Genus,Arthropoda,Insecta,Plecoptera,Perlodidae,,,Diura,,P,2,Hexapoda,NA,,,,NA,,,,Diura,Diura,Diura,Diura,,,
Dixa,L,50,Genus,Arthropoda,Insecta,Diptera,Dixidae,,,Dixa,,CG,2,Hexapoda,NA,,,,NA,,,,Dixa,Dixa,Dixa,Dixa,,,
Dixa,P,50,Genus,Arthropoda,Insecta,Diptera,Dixidae,,,Dixa,,CG,2,Hexapoda,NA,,,,NA,,,,Dixa,Dixa,Dixa,Dixa,,,
Dixella,L,50,Genus,Arthropoda,Insecta,Diptera,Dixidae,,,Dixella,,CG,2,Hexapoda,NA,,,,NA,,,,Dixella,Dixella,Dixella,Dixella,,,
Dixella,P,50,Genus,Arthropoda,Insecta,Diptera,Dixidae,,,Dixella,,CG,2,Hexapoda,NA,,,,NA,,,,Dixella,Dixella,Dixella,Dixella,,,
Dixidae,L,40,Family,Arthropoda,Insecta,Diptera,Dixidae,,,,,CG,2,Hexapoda,NA,,,,NA,,,,Dixidae,Dixidae,Ambiguous,Ambiguous,,,
Dixidae,P,40,Family,Arthropoda,Insecta,Diptera,Dixidae,,,,,CG,2,Hexapoda,NA,,,,NA,,,,Dixidae,Dixidae,Ambiguous,Ambiguous,,,
Djalmabatista pulcher,A,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Procladiini,Djalmabatista,Djalmabatista pulcher,,NA,Hexapoda,NA,,,,NA,,,,Chironomidae,Djalmabatista,,Tanypodinae,,,
Djalmabatista pulcher,L,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Procladiini,Djalmabatista,Djalmabatista pulcher,P,7,Hexapoda,NA,,,,NA,,,,Chironomidae,Djalmabatista,,Tanypodinae,,,
Djalmabatista pulcher,P,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Procladiini,Djalmabatista,Djalmabatista pulcher,P,7,Hexapoda,NA,,,,NA,,,,Chironomidae,Djalmabatista,,Tanypodinae,,,
Djalmabatista,L,50,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Procladiini,Djalmabatista,,P,7,Hexapoda,NA,,,,NA,,,,Chironomidae,Djalmabatista,Tanypodinae,Tanypodinae,,,
Djalmabatista,P,50,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Procladiini,Djalmabatista,,P,7,Hexapoda,NA,,,,NA,,,,Chironomidae,Djalmabatista,Tanypodinae,Tanypodinae,,,
Doddsia occidentalis,A,60,Species,Arthropoda,Insecta,Plecoptera,Taeniopterygidae,,,Doddsia,Doddsia occidentalis,,2,Hexapoda,NA,,,,NA,,,,Doddsia occidentalis,Doddsia occidentalis,,Unambiguous_NotAtRefCal,,,
Doddsia occidentalis,L,60,Species,Arthropoda,Insecta,Plecoptera,Taeniopterygidae,,,Doddsia,Doddsia occidentalis,OM,2,Hexapoda,NA,,,,NA,,,,Doddsia occidentalis,Doddsia occidentalis,,Unambiguous_NotAtRefCal,,,
Doddsia,A,50,Genus,Arthropoda,Insecta,Plecoptera,Taeniopterygidae,,,Doddsia,,,2,Hexapoda,NA,,,,NA,,,,Doddsia,Doddsia,,Unambiguous_NotAtRefCal,,,
Doddsia,L,50,Genus,Arthropoda,Insecta,Plecoptera,Taeniopterygidae,,,Doddsia,,OM,2,Hexapoda,NA,,,,NA,,,,Doddsia,Doddsia,,Unambiguous_NotAtRefCal,,,
Doithrix barberi,A,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Doithrix,Doithrix barberi,,NA,Hexapoda,NA,,,,NA,,,,Chironomidae,Doithrix,,Orthocladiinae,,,
Doithrix barberi,L,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Doithrix,Doithrix barberi,CG,5,Hexapoda,NA,,,,NA,,,,Chironomidae,Doithrix,,Orthocladiinae,,,
Doithrix barberi,P,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Doithrix,Doithrix barberi,CG,5,Hexapoda,NA,,,,NA,,,,Chironomidae,Doithrix,,Orthocladiinae,,,
Doithrix ensifer,A,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Doithrix,Doithrix ensifer,,NA,Hexapoda,NA,,,,NA,,,,Chironomidae,Doithrix,,Orthocladiinae,,,
Doithrix ensifer,L,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Doithrix,Doithrix ensifer,CG,5,Hexapoda,NA,,,,NA,,,,Chironomidae,Doithrix,,Orthocladiinae,,,
Doithrix ensifer,P,60,Species,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Doithrix,Doithrix ensifer,CG,5,Hexapoda,NA,,,,NA,,,,Chironomidae,Doithrix,,Orthocladiinae,,,
Doithrix,L,50,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Doithrix,,CG,5,Hexapoda,NA,,,,NA,,,,Chironomidae,Doithrix,,Orthocladiinae,,,
Doithrix,P,50,Genus,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Doithrix,,CG,5,Hexapoda,NA,,,,NA,,,,Chironomidae,Doithrix,,Orthocladiinae,,,
Dolichopodidae,L,40,Family,Arthropoda,Insecta,Diptera,Dolichopodidae,,,,,P,4,Hexapoda,NA,,,,NA,,,,Dolichopodidae,Dolichopodidae,Dolichopodidae,Dolichopodidae,,,
Dolichopodidae,P,40,Family,Arthropoda,Insecta,Diptera,Dolichopodidae,,,,,P,4,Hexapoda,NA,,,,NA,,,,Dolichopodidae,Dolichopodidae,Dolichopodidae,Dolichopodidae,,,
Dolophilodes aequalis,A,60,Species,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,Dolophilodes aequalis,,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,,Dolophilodes,,,
Dolophilodes aequalis,L,60,Species,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,Dolophilodes aequalis,CF,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,,Dolophilodes,,,
Dolophilodes aequalis,P,60,Species,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,Dolophilodes aequalis,CF,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,,Dolophilodes,,,
Dolophilodes andora,A,60,Species,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,Dolophilodes andora,,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,,Dolophilodes,,,
Dolophilodes andora,L,60,Species,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,Dolophilodes andora,CF,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,,Dolophilodes,,,
Dolophilodes andora,P,60,Species,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,Dolophilodes andora,CF,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,,Dolophilodes,,,
Dolophilodes columbia,A,60,Species,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,Dolophilodes columbia,,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,,Dolophilodes,,,
Dolophilodes columbia,L,60,Species,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,Dolophilodes columbia,CF,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,,Dolophilodes,,,
Dolophilodes columbia,P,60,Species,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,Dolophilodes columbia,CF,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,,Dolophilodes,,,
Dolophilodes dorcus,A,60,Species,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,Dolophilodes dorcus,,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,,Dolophilodes,,,
Dolophilodes dorcus,L,60,Species,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,Dolophilodes dorcus,CF,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,,Dolophilodes,,,
Dolophilodes dorcus,P,60,Species,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,Dolophilodes dorcus,CF,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,,Dolophilodes,,,
Dolophilodes novusamericanus,A,60,Species,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,Dolophilodes novusamericanus,,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,,Dolophilodes,,,
Dolophilodes novusamericanus,L,60,Species,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,Dolophilodes novusamericanus,CF,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,,Dolophilodes,,,
Dolophilodes novusamericanus,P,60,Species,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,Dolophilodes novusamericanus,CF,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,,Dolophilodes,,,
Dolophilodes pallidipes,A,60,Species,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,Dolophilodes pallidipes,,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,,Dolophilodes,,,
Dolophilodes pallidipes,L,60,Species,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,Dolophilodes pallidipes,CF,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,,Dolophilodes,,,
Dolophilodes pallidipes,P,60,Species,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,Dolophilodes pallidipes,CF,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,,Dolophilodes,,,
Dolophilodes,A,50,Genus,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,,,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,Dolophilodes,Dolophilodes,,,
Dolophilodes,L,50,Genus,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,,CF,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,Dolophilodes,Dolophilodes,,,
Dolophilodes,P,50,Genus,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Dolophilodes,,CF,2,Hexapoda,NA,,,,NA,,,,Dolophilodes,Dolophilodes,Dolophilodes,Dolophilodes,,,
Dolophilodes/ Sisko,L,48,GenusComplex,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,,,CF,3,Hexapoda,NA,,,,NA,Dolophilodes/ Sisko,,,Dolophilodes/ Sisko,Dolophilodes/ Sisko,,Ambiguous,,,
Donacia,A,50,Genus,Arthropoda,Insecta,Coleoptera,Chrysomelidae,,,Donacia,,SH,NA,Hexapoda,NA,,,,NA,,,,Exclude,Exclude,,Exclude,,,
Donacia,L,50,Genus,Arthropoda,Insecta,Coleoptera,Chrysomelidae,,,Donacia,,SH,NA,Hexapoda,NA,,,,NA,,,,Exclude,Exclude,,Exclude,,,
Doroneuria baumanni,A,60,Species,Arthropoda,Insecta,Plecoptera,Perlidae,,,Doroneuria,Doroneuria baumanni,,1,Hexapoda,NA,,,,NA,,,,Doroneuria baumanni,Doroneuria baumanni,Doroneuria,Doroneuria,,,
Doroneuria baumanni,L,60,Species,Arthropoda,Insecta,Plecoptera,Perlidae,,,Doroneuria,Doroneuria baumanni,P,1,Hexapoda,NA,,,,NA,,,,Doroneuria baumanni,Doroneuria baumanni,Doroneuria,Doroneuria,,,
Doroneuria,A,50,Genus,Arthropoda,Insecta,Plecoptera,Perlidae,,,Doroneuria,,,1,Hexapoda,NA,,,,NA,,,,Doroneuria,Doroneuria,Doroneuria,Doroneuria,,,
Doroneuria,L,50,Genus,Arthropoda,Insecta,Plecoptera,Perlidae,,,Doroneuria,,P,1,Hexapoda,NA,,,,NA,,,,Doroneuria,Doroneuria,Doroneuria,Doroneuria,,,
